sample_id,batch,idx_in_batch,data_label,label,vdt_label,vdt_score,split,domain,current_caption,true_image_context,current_caption_zh,true_image_context_zh,gold_mismatch_type,gold_mismatch_type_zh,gold_conflict_fields,annotation_status,annotation_status_zh,annotator,rationale,rationale_zh,rationale_warning,image_id,text_id,image_path,image_topic,negative_source,image_source,model_reference_mismatch_type_zh,model_reference_conflict_fields_zh,newsclippings_file,source_xlsx,source_sheet_batch,notes
56451,batch1,35,真实OOC,1,OOC,0.9,train,guardian,Channing D Phillips nominated for US Attorney for the District center appeared with US Attorney Kenneth L Wainstein in a 2005 news conference,Former New Orleans mayor Ray Nagin during a press conference in New Orleans in 2008,钱宁·D·菲利普斯被提名为哥伦比亚特区联邦检察官；图中他在2005年的新闻发布会上与联邦检察官肯尼斯·L·温斯坦同台。,前新奥尔良市长雷·纳金于2008年在新奥尔良出席新闻发布会。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time""]",done,已完成,朱俊好,,,missing_rationale,755503,56451,./guardian/images/0572/403.jpg,world,train,guardian,时间错配,时间,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
810073,batch1,36,真实OOC,1,OOC,0.9,train,guardian,Kiev Ukraine Supporters of opposition parties attend a rally marking Unity Day the 93rd anniversary of the unification of the western and eastern parts of the country,Bright young things punk girls near Tower Bridge London circa 1985,乌克兰基辅：反对党支持者参加一场纪念东西部统一93周年“团结日”的集会。,年轻时髦的朋克女孩，约1985年在伦敦塔桥附近。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,713751,810073,./guardian/images/0505/685.jpg,books,train,guardian,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\scene_resnet_place\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
383893,batch1,37,真实OOC,1,OOC,0.9,train,usa_today,Marcia Gay Harden was radiant in a red David Meister Signature gown which she paired with a Swarovski clutch and John Hardy jewelry,Cyndi Thomson arrives on the red carpet at the 51st Academy of Country Music Awards in Las Vegas,玛西娅·盖·哈登身着红色David Meister Signature礼服，搭配施华洛世奇手拿包和John Hardy珠宝，光彩照人。,辛迪·汤姆森抵达拉斯维加斯第51届乡村音乐学院奖红毯。,entity mismatch,主体/人物错配,"[""entity""]",done,已完成,朱俊好,,,missing_rationale,349937,383893,./usa_today/images/0508/183.jpg,arts_culture,train,usa_today,事件类型错配,事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
898623,batch1,38,真实OOC,1,OOC,0.9,train,washington_post,If Americans can rebel over tea British expats can certainly consider rebelling over strangetasting chocolate,The Bull Pen at the Pac12 offices in San Francisco,如果美国人可以因茶而反抗，英国侨民当然也可以考虑因味道奇怪的巧克力而反抗。,旧金山Pac-12办公室里的“牛棚”。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,84465,898623,./washington_post/images/0402/944.jpg,arts_culture,train,washington_post,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\merged_balanced\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
277010,batch1,39,真实OOC,1,OOC,0.9,train,washington_post,A US Air Force B1B bomber plane flies above the Syrian town of Kobane on Oct 18 2014,In this Friday Dec 25 2015 photo smoke rises from Islamic State positions following a USled coalition airstrike as Iraqi ssecurity forces advance their position in downtown Ramadi,2014年10月18日，一架美国空军B-1B轰炸机飞过叙利亚科巴尼镇上空。,在这张2015年12月25日星期五的照片中，美军领导的联军空袭后，伊拉克安全部队向拉马迪市中心推进，伊斯兰国阵地冒起浓烟。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,151043,277010,./washington_post/images/0197/819.jpg,conflict_attack,train,washington_post,时间错配,主体/人物，时间,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
172892,batch1,40,真实OOC,1,OOC,0.9,test,washington_post,Clarkson meets President Obama after her performance,Winfrey asks Purdy Do the shoes come with the feet at the event Purdy is a worldclass snowboarder and US Paralympic bronze medalist and was on Dancing With the Stars,克拉克森在演出结束后会见奥巴马总统。,在活动上，温弗瑞问普尔迪：“这双鞋带脚一起给吗？”普尔迪是世界级单板滑雪运动员、美国残奥会铜牌得主，并曾参加《与星共舞》。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,107970,172892,./washington_post/images/0015/237.jpg,arts_culture,test,washington_post,完全不同事件,主体/人物，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\test.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
1448312,batch1,41,真实OOC,1,OOC,0.9,train,bbc,A clothing factory stood on the Ynyswen Road site for 70 years before Burberry pulled out,Fenton s Rink is in the heart of Kent s countryside just outside Tunbridge Wells,在Burberry撤出之前，一家服装厂曾在Ynyswen Road这处地点存在了70年。,芬顿溜冰场位于肯特郡乡村中心，紧邻坦布里奇韦尔斯。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type""]",done,已完成,朱俊好,,,missing_rationale,1517862,1448312,./bbc/images/0154/803.jpg,arts_culture,train,bbc,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
794347,batch1,42,真实OOC,1,OOC,0.9,train,guardian,Madeon performs at Transmusicales festival in France on 6 December,The Art School has played a definitive role in Glasgow s music scene,Madeon于12月6日在法国Transmusicales音乐节演出。,The Art School在格拉斯哥音乐场景中发挥了决定性作用。,entity mismatch,主体/人物错配,"[""entity"", ""location""]",done,已完成,朱俊好,,,missing_rationale,1183749,794347,./guardian/images/0786/674.jpg,travel,train,guardian,地点错配,地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
865674,batch1,43,真实OOC,1,OOC,0.9,train,guardian,Keighley s Danny Jones a Welsh international was taken from the field in the fourth minute of the game against London Skolars but died later at the Royal Free Hospital,The Guardian article from 1988 on failed attempts to rename a street in Yorkshire Mandela Way,基斯利队的威尔士国脚丹尼·琼斯在对阵伦敦斯科拉斯队的比赛第4分钟被抬下场，随后在皇家自由医院去世。,《卫报》1988年的一篇文章，讲述在约克郡将一条街改名为“曼德拉路”的尝试失败。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1253245,865674,./guardian/images/0055/295.jpg,artanddesign,train,guardian,完全不同事件,主体/人物，地点，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
1545019,batch1,44,真实OOC,1,OOC,0.9,train,guardian,Karine Polwart is a Scottish singersongwriter whose style is grounded in folk music,Secrets are part of the fabric of everybody s lives Emily Mortimer s new film is City Island in which a family all have secrets,卡琳·波尔沃特是一位苏格兰创作型歌手，音乐风格扎根于民谣。,秘密是每个人生活的一部分。艾米莉·莫蒂默的新片是《城市岛》，片中一家人都有秘密。,different-event mismatch,完全不同事件,"[""entity"", ""event_type""]",done,已完成,朱俊好,,,missing_rationale,1196408,1545019,./guardian/images/0004/306.jpg,film,train,guardian,事件类型错配,事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
399892,batch1,45,真实OOC,1,OOC,0.9,train,usa_today,A sheriff s deputy stands outside a Pennsburg Pa home on Dec 16 2014 where suspect Bradley William Stone was sought after the night before,A police officer stands guard at the Magnolia overpass in Corona,2014年12月16日，一名警长副手站在宾夕法尼亚州彭斯堡一户住宅外；嫌疑人布拉德利·威廉·斯通在前一晚事件后被追捕。,一名警察在科罗纳的Magnolia天桥站岗。,location mismatch,地点错配,"[""entity"", ""location""]",done,已完成,朱俊好,,,missing_rationale,436393,399892,./usa_today/images/0612/311.jpg,law_crime,train,usa_today,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
169292,batch1,46,真实OOC,1,OOC,0.9,train,washington_post,Vinnie Taylor 44 of Wilmington NC pleaded guilty in federal court to administering illegal silicone injections and will serve 12 to 15 years in prison,Former State Department official Daniel Rosen of Washington,北卡罗来纳州威尔明顿44岁的文尼·泰勒在联邦法院承认非法注射硅胶，将服刑12至15年。,来自华盛顿的前国务院官员丹尼尔·罗森。,entity mismatch,主体/人物错配,"[""entity""]",done,已完成,朱俊好,,,missing_rationale,67361,169292,./washington_post/images/0563/080.jpg,law_crime,train,washington_post,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
213594,batch1,47,真实OOC,1,OOC,0.9,train,usa_today,The opening page of the Community Health Systems web site The company is based in Franklin Tenn,Louisiana based Lamar Advertising has donated more than 150 companyowned billboards nationwide to a new campaign to put the slogans BlueLivesMatter and thankublu on signs across the country,Community Health Systems网站的首页；该公司总部位于田纳西州富兰克林。,路易斯安那州的Lamar Advertising捐出全国150多块公司广告牌，用于一项新活动，在全国标语牌上展示“BlueLivesMatter”和“thankublu”等口号。,entity mismatch,主体/人物错配,"[""entity""]",done,已完成,朱俊好,,,missing_rationale,318944,213594,./usa_today/images/0686/705.jpg,law_crime,train,usa_today,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
1627681,batch1,48,真实OOC,1,OOC,0.9,train,washington_post,Lutyens Delhi houses India s parliament and other government offices,Palestinians make their way to pray in the Dome of the Rock at alAqsa Mosque on Sept 15,新德里的卢琴斯区坐落着印度议会和其他政府办公机构。,9月15日，巴勒斯坦人前往阿克萨清真寺的圆顶清真寺祈祷。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,174129,1627681,./washington_post/images/0592/603.jpg,international_relations,train,washington_post,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\scene_resnet_place\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
1112594,batch1,49,真实OOC,1,OOC,0.9,test,guardian,17 April 1985 Antiapartheid demonstrators march through the traffic on the University of California campus Students called on the university to cut all business ties with South Africa,An American neoNazis rally confronted by protesters in Marquette Park Chicago c1979 after a previous planned march through the suburb of Skokie was cancelled,1985年4月17日，反种族隔离示威者在加州大学校园的车流中游行。学生呼吁学校切断与南非的一切商业联系。,约1979年，在芝加哥马凯特公园，一场美国新纳粹集会遭到抗议者对峙；此前他们计划穿过斯科基郊区的游行被取消。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,891537,1112594,./guardian/images/0100/501.jpg,commentisfree,test,guardian,完全不同事件,主体/人物，地点，时间,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\test.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
458855,batch1,50,真实OOC,1,OOC,0.9,train,guardian,A detail from Nympheas a 1906 painting by Claude Monet A final bid of 29m meant it went unsold,Detail from Richter s Eislauferin one of the works in the Duerckheim collection to be sold at Sotheby s in London,克劳德·莫奈1906年画作《睡莲》的一处细节；最终2900万英镑的出价未能成交。,里希特《溜冰女》的一处细节，这是杜尔克海姆收藏中将在伦敦苏富比拍卖的作品之一。,entity mismatch,主体/人物错配,"[""entity"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1249476,458855,./guardian/images/0057/879.jpg,artanddesign,train,guardian,地点错配,地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_20260626\真实OOC人工标注50条_中文.xlsx,batch1,
232333,batch2,1,真实OOC,1,OOC,0.9,train,guardian,Antigovernment protesters clash with police on Feb 18 in Kiev Ukraine Police fired rubber bullets at stonethrowing protesters as they demonstrated close to Ukraine s parliament,Riot police hold a position during protests in Rome after Berlusconi s vote of confidence,2月18日，在乌克兰基辅，反政府抗议者与警察发生冲突。抗议者在乌克兰议会附近示威并投掷石块，警方发射橡皮子弹。,贝卢斯科尼信任投票后，防暴警察在罗马的抗议活动中坚守阵地。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time""]",done,已完成,朱俊好,,,missing_rationale,1226211,232333,./guardian/images/0033/059.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
247262,batch2,2,真实OOC,1,OOC,0.9,train,washington_post,Specter asks Supreme Court nominee Elena Kagan questions on June 28 2010,Obama I did shake hands with President Duterte,2010年6月28日，斯佩克特向最高法院被提名人埃琳娜·卡根提问。,奥巴马：我确实和杜特尔特总统握了手。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,140501,247262,./washington_post/images/0485/404.jpg,,,,完全不同事件,主体/人物，事件类型,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1207432,batch2,3,真实OOC,1,OOC,0.9,train,bbc,The Greek prime minister and leader of Syriza,Could a Grexit hand an advantage to Russia,希腊总理兼激进左翼联盟领导人。,希腊退出欧元区会让俄罗斯获利吗？,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1626157,1207432,./bbc/images/0453/764.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\scene_resnet_place\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
489591,batch2,4,真实OOC,1,OOC,0.9,train,guardian,Chancellor George Osborne delivers the comprehensive spending review in the House of Commons,The chancellor will visit a Siemens factory in Berlin and address German business leaders at the annual conference of the BDI,财政大臣乔治·奥斯本在下议院发表全面支出审查。,这位财政大臣将访问柏林的一家西门子工厂，并在德国工业联合会年度会议上向德国商界领袖发表讲话。,different-event mismatch,完全不同事件,"[""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,662370,489591,./guardian/images/0355/269.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
807435,batch2,5,真实OOC,1,OOC,0.9,train,guardian,Women In Football said it was disappointed the Premier League has missed a significant opportunity to demonstrate a strong commitment to equality in the workplace over the Richard Scudamore controversy,Phonehacking trial Cheryl Carter Rebekah Brooks s former PA is accused of conspiracy to pervert the course of justice,“足球女性”组织表示，对于英超联盟在理查德·斯库达莫尔争议中错失展示工作场所平等坚定承诺的重要机会感到失望。,电话窃听案审判：丽贝卡·布鲁克斯的前私人助理谢丽尔·卡特被控合谋妨碍司法公正。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1023499,807435,./guardian/images/0627/499.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1677220,batch2,6,真实OOC,1,OOC,0.9,train,guardian,Mr Romero worked on iconic games such as Quake Commander Keen and Wolfenstein 3D,Michael Rosenberg won more Wildscreen Golden Panda awards than any other filmmaker,罗梅罗先生曾参与《雷神之锤》《指挥官基恩》和《德军总部3D》等经典游戏。,迈克尔·罗森伯格获得的Wildscreen金熊猫奖比任何其他电影人都多。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,939755,1677220,./guardian/images/0168/876.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1105043,batch2,7,真实OOC,1,OOC,0.9,train,guardian,Exhilarating a scene from Choir Boy by Tarell Alvin McCraney,Jazz Chekhov and Shakespeare Kobna HoldbrookSmith as Herald Loomis in the Young Vic production of Joe Turner s Come and Gone,令人振奋：《唱诗班男孩》中的一幕，作者为塔雷尔·阿尔文·麦克雷尼。,爵士、契诃夫和莎士比亚：科布纳·霍德布鲁克-史密斯在Young Vic剧院版《乔·特纳归来》中饰演赫拉德·卢米斯。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,763455,1105043,./guardian/images/0574/373.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
669449,batch2,8,真实OOC,1,OOC,0.9,train,bbc,Emilia Clarke as Daenerys Targaryen in Game of Thrones,Sam TaylorJohnson Jamie Dornan Dakota Johnson and EL James,艾米莉亚·克拉克在《权力的游戏》中饰演丹妮莉丝·坦格利安。,萨姆·泰勒-约翰逊、杰米·多南、达科塔·约翰逊和E·L·詹姆斯。,entity mismatch,主体/人物错配,"[""entity""]",done,已完成,朱俊好,,,missing_rationale,1650454,669449,./bbc/images/0527/200.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
276446,batch2,9,真实OOC,1,OOC,0.9,train,washington_post,The wreck of Italy s Costa Concordia cruise ship begins to emerge from water on Sept 17 2013 near the harbour of Giglio Porto,Hyundai Merchant Marine Co s Hyundai Forward container ship approaches a terminal at Busan New Port in Busan South Korea on Sept 9,2013年9月17日，在吉廖港附近，意大利“歌诗达协和”号邮轮残骸开始浮出水面。,9月9日，韩国釜山新港，现代商船公司的“现代前进”号集装箱船驶近一个码头。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,39175,276446,./washington_post/images/0371/897.jpg,,,,完全不同事件,主体/人物，地点，时间,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
474040,batch2,10,真实OOC,1,OOC,0.9,train,guardian,Japan s prime minister Shinzo Abe promised prompt comprehensive steps to clean up the wrecked Fukushima nuclear plant,John Kerry in Seoul The secretary of state tried to dampen anxiety around North Korea s nuclear capabilities,日本首相安倍晋三承诺采取迅速而全面的措施，清理受损的福岛核电站。,约翰·克里在首尔：这位国务卿试图缓解外界对朝鲜核能力的焦虑。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1067865,474040,./guardian/images/0694/937.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1591544,batch2,11,真实OOC,1,OOC,0.9,train,bbc,A piece of metal was blown on to the railway track between Newcastle and Sunderland but has since been removed,West Wales as seen here in Aberystwyth is being battered by the Irish Sea,一块金属被风吹到纽卡斯尔和桑德兰之间的铁路轨道上，但目前已被移除。,图中所示的阿伯里斯特威斯所在的威尔士西部正遭受爱尔兰海风暴袭击。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1566672,1591544,./bbc/images/0268/827.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\scene_resnet_place\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1563368,batch2,12,真实OOC,1,OOC,0.9,train,bbc,Yorkshire and Humberside and the north of England are the cheapest regions for fuel,UK top three and bottom three areas average gross full time pay Cornwall was in the lowest 10 of 410 authorities,约克郡与亨伯地区以及英格兰北部是燃油最便宜的地区。,英国平均全职总薪资最高和最低的三个地区：康沃尔在410个地方政府中位列最低10%。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1457228,1563368,./bbc/images/0020/197.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_image\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
933294,batch2,13,真实OOC,1,OOC,0.9,train,usa_today,A red headscarf is placed over bride Vlora Jonuzi s head during her wedding in the village of Nerodime Kosovo,Assyrian Christians from Iraq Syria and Lebanon attend a Christmas mass at Saint Georges church in an eastern Beirut suburb,在科索沃内罗迪梅村的一场婚礼上，一条红色头巾被戴到新娘弗洛拉·约努齐头上。,来自伊拉克、叙利亚和黎巴嫩的亚述基督徒在贝鲁特东郊圣乔治教堂参加圣诞弥撒。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,249284,933294,./usa_today/images/0519/446.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
494960,batch2,14,真实OOC,1,OOC,0.9,train,guardian,Tiger Woods was in good spirits on Monday as he took to the driving range ahead of the Masters which starts on Thursday,Rory McIlroy in action during the proam event prior to the DP World Tour Championship at Jumeirah Golf Estates,星期一，老虎·伍兹心情不错，在周四开赛的大师赛前来到练习场热身。,罗里·麦克罗伊在朱美拉高尔夫庄园举行的DP世界巡回锦标赛前职业-业余配对赛中比赛。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1136398,494960,./guardian/images/0749/655.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
775873,batch2,15,真实OOC,1,OOC,0.9,val,bbc,Sean Penn visits Isla de la Juventud in Havana,Mr Hernandez was given a hero s welcome by President Raul Castro upon his return,肖恩·潘访问哈瓦那的青年岛。,埃尔南德斯先生回国后受到劳尔·卡斯特罗总统英雄般的欢迎。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1616015,775873,./bbc/images/0333/184.jpg,,,,无明显语义冲突/泛化配图,,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\val.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
332598,batch2,16,真实OOC,1,OOC,0.9,train,usa_today,Ohio State players celebrate on the podium after defeating Oregon at AT T Stadium,The Navy Midshipmen react during their Naval Academy alma mater after Navy beat the Army Black Knights 1713 at Lincoln Financial Field in Philadelphia,俄亥俄州立大学球员在AT&T体育场击败俄勒冈队后登上领奖台庆祝。,海军学院队在费城林肯金融球场以17比13击败陆军黑骑士队后，队员们在唱海军学院校歌时作出反应。,different-event mismatch,完全不同事件,"[""entity"", ""location"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,307173,332598,./usa_today/images/0549/857.jpg,,,,地点错配,主体/人物，地点,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\scene_resnet_place\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
1566522,batch2,17,真实OOC,1,OOC,0.9,train,bbc,The death of Keanu Williams in 2011 was one of a number of highprofile cases in Birmingham,Westley Odger died in Colchester on 12 September 2005 after being stabbed in the neck,基努·威廉姆斯2011年的死亡是伯明翰多起备受关注案件之一。,韦斯特利·奥杰于2005年9月12日在科尔切斯特被刺中颈部后死亡。,different-event mismatch,完全不同事件,"[""entity"", ""time"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,1504488,1566522,./bbc/images/0117/436.jpg,,,,完全不同事件,主体/人物，地点，时间,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
486427,batch2,18,真实OOC,1,OOC,0.9,train,guardian,A pink Samsung ES55 possibly for a daughter,Jilly s periodic table Victoria sponge was made with all the usual elements salt and sugar and has a strawberry cream filling,一台粉色三星ES55相机，可能是给女儿的。,吉莉制作的“元素周期表”维多利亚海绵蛋糕使用了盐和糖等常见元素，并夹有草莓奶油馅。,different-event mismatch,完全不同事件,"[""entity"", ""event_type"", ""relation""]",done,已完成,朱俊好,,,missing_rationale,955583,486427,./guardian/images/0154/203.jpg,,,,主体/人物错配,主体/人物,D:\MY_PROJECT\OOC\datasets\NewsCLIPpings_repo\news_clippings\data\semantics_clip_text_text\train.json,outputs\ooc50_annotation_batch2_20260626\真实OOC人工标注第2批50条_中文.xlsx,batch2,
